Order_ID,TAKEAWAY/SEATING/PICKUP,DATE,DAY,TIME,SERVER,ITEM,QUANTITY,PRICE,TOTAL,ALLERGIES,FOOD TYPE,WEEK NUMBER
142406,SEAT,07/07/2020,TUESDAY,10,DEB D.,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 3
142406,SEAT,07/07/2020,TUESDAY,10,DEB D.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 3
142423,SEAT,07/07/2020,TUESDAY,11,RETA D.,CUP SOUP OF THE DAY,2,4,8,NO,SOUP,WEEK 3
142423,SEAT,07/07/2020,TUESDAY,11,RETA D.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
142450,TAKEAWAY,07/07/2020,TUESDAY,14,DEB D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142453,SEAT,07/07/2020,TUESDAY,14,RETA D.,LADIES - FEATURE,2,30,60,NO,SPECIALS,WEEK 3
142453,SEAT,07/07/2020,TUESDAY,14,RETA D.,CUP SOUP OF THE DAY,1,4,4,NO,SOUP,WEEK 3
142452,SEAT,07/07/2020,TUESDAY,14,RETA D.,CASHEW CHICKEN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142452,SEAT,07/07/2020,TUESDAY,14,RETA D.,CAESAR SALAD SMALL,1,8,8,NO,SALAD,WEEK 3
142452,SEAT,07/07/2020,TUESDAY,14,RETA D.,CHICKEN ADD ON,1,6,6,NO,SIDE / ADD ON,WEEK 3
142444,SEAT,07/07/2020,TUESDAY,13,RETA D.,LADIES - FEATURE,2,30,60,NO,SPECIALS,WEEK 3
142567,SEAT,07/07/2020,TUESDAY,20,JILLIAN N.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142567,SEAT,07/07/2020,TUESDAY,20,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142567,SEAT,07/07/2020,TUESDAY,20,JILLIAN N.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142567,SEAT,07/07/2020,TUESDAY,20,JILLIAN N.,CHICKEN PARMESAN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142500,TAKEAWAY,07/07/2020,TUESDAY,17,JILLIAN N.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142500,TAKEAWAY,07/07/2020,TUESDAY,17,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
142500,TAKEAWAY,07/07/2020,TUESDAY,17,JILLIAN N.,CAESAR SALAD LARGE,1,12,12,NO,SALAD,WEEK 3
142416,SEAT,07/07/2020,TUESDAY,11,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142575,SEAT,07/07/2020,TUESDAY,20,ASHLEY C.,BLACKENED CHICKEN SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142561,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,CHICKEN CORDON BLEU,1,22,22,NO,ENTRÉE,WEEK 3
142561,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 3
142561,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,CHICKEN PARMESAN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142561,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,STEAK SANDWHICH,1,25,25,NO,SANDWHICHES,WEEK 3
142496,SEAT,07/07/2020,TUESDAY,16,ALLY K.,FISH & CHIPS 1 PIECE,1,14,14,NO,ENTRÉE,WEEK 3
142496,SEAT,07/07/2020,TUESDAY,16,ALLY K.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 3
142343,SEAT,07/07/2020,TUESDAY,12,DEB D.,BOWL SOUP OF THE DAY,1,7,7,NO,SOUP,WEEK 3
142343,SEAT,07/07/2020,TUESDAY,12,DEB D.,BREAKFAST ON THE RUN,2,6,12,NO,BREAKFAST,WEEK 3
142343,SEAT,07/07/2020,TUESDAY,12,DEB D.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142411,TAKEAWAY,07/07/2020,TUESDAY,10,DEB D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 3
142411,TAKEAWAY,07/07/2020,TUESDAY,10,DEB D.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 3
142421,SEAT,07/07/2020,TUESDAY,11,RETA D.,CUP SOUP OF THE DAY,2,4,8,NO,SOUP,WEEK 3
142421,SEAT,07/07/2020,TUESDAY,11,RETA D.,FISH & CHIPS 2 PIECE,2,22,44,NO,ENTRÉE,WEEK 3
142419,SEAT,07/07/2020,TUESDAY,11,DEB D.,VIETNAM SHRIMP ROLLS,1,14,14,NO,STARTERS,WEEK 3
142419,SEAT,07/07/2020,TUESDAY,11,DEB D.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
142419,SEAT,07/07/2020,TUESDAY,11,DEB D.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142574,SEAT,07/07/2020,TUESDAY,20,KELLY K.,CHICKEN PAPPARDELLE,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142574,SEAT,07/07/2020,TUESDAY,20,KELLY K.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142574,SEAT,07/07/2020,TUESDAY,20,KELLY K.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 3
142574,SEAT,07/07/2020,TUESDAY,20,KELLY K.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 3
142574,SEAT,07/07/2020,TUESDAY,20,KELLY K.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 3
142442,SEAT,07/07/2020,TUESDAY,13,DEB D.,CUP SOUP OF THE DAY,1,4,4,NO,SOUP,WEEK 3
142565,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
142565,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
142565,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 3
142565,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 3
142529,SEAT,07/07/2020,TUESDAY,18,JILLIAN N.,HUNTER PORK SCHNITZEL,1,22,22,NO,ENTRÉE,WEEK 3
142527,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,CHIC COBB SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
142527,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142527,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,CHICKEN PAPPARDELLE,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142430,SEAT,07/07/2020,TUESDAY,12,DEB D.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 3
142436,SEAT,07/07/2020,TUESDAY,12,DEB D.,CHICKEN FINGER 5 PIECE,1,15,15,NO,STARTERS,WEEK 3
142436,SEAT,07/07/2020,TUESDAY,12,DEB D.,BOWL SOUP OF THE DAY,2,7,14,NO,SOUP,WEEK 3
142570,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,MEN NIGHT FEATURE,1,30,30,NO,SPECIALS,WEEK 3
142570,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 3
142421,SEAT,07/07/2020,TUESDAY,12,RETA D.,ICE CREAM,1,5,5,NO,DESSERTS,WEEK 3
142421,SEAT,07/07/2020,TUESDAY,12,RETA D.,RAINBOW SORBET,1,5,5,NO,DESSERTS,WEEK 3
142434,TAKEAWAY,07/07/2020,TUESDAY,12,DEB D.,BLACKENED CHICKEN SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142440,SEAT,07/07/2020,TUESDAY,13,RETA D.,CUP SOUP OF THE DAY,1,4,4,NO,SOUP,WEEK 3
142428,SEAT,07/07/2020,TUESDAY,12,DEB D.,THAI PRAWN SALAD SMALL,2,14,28,NO,SALAD,WEEK 3
142474,SEAT,07/07/2020,TUESDAY,15,DEB D.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
142528,SEAT,07/07/2020,TUESDAY,18,JILLIAN N.,STICKY TOFFEE PUDDING,1,7,7,NO,DESSERTS,WEEK 3
142543,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
142543,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142543,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 3
142570,SEAT,07/07/2020,TUESDAY,20,ASHLEY C.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
142570,SEAT,07/07/2020,TUESDAY,20,ASHLEY C.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 3
142570,SEAT,07/07/2020,TUESDAY,20,ASHLEY C.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142576,SEAT,07/07/2020,TUESDAY,21,JORDYN J.,NACHOS LARGE,1,20,20,NO,STARTERS,WEEK 3
142576,SEAT,07/07/2020,TUESDAY,21,JORDYN J.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
142576,SEAT,07/07/2020,TUESDAY,21,JORDYN J.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
142576,SEAT,07/07/2020,TUESDAY,21,JORDYN J.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 3
142576,SEAT,07/07/2020,TUESDAY,21,JORDYN J.,SIDE LATTICE FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 3
142578,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,CUP SOUP OF THE DAY,1,4,4,NO,SOUP,WEEK 3
142578,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142578,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 3
142578,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 3
142535,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,BEEF SHEPHERDS PIE,1,18,18,NO,ENTRÉE,WEEK 3
142496,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,STRIPLOIN STEAK,1,29,29,NO,ENTRÉE,WEEK 3
142572,TAKEAWAY,07/07/2020,TUESDAY,20,ASHLEY C.,FISH & CHIPS 1 PIECE,1,14,14,NO,ENTRÉE,WEEK 3
142572,TAKEAWAY,07/07/2020,TUESDAY,20,ASHLEY C.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 3
142572,TAKEAWAY,07/07/2020,TUESDAY,20,ASHLEY C.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 3
142579,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142579,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,COCONUT PRAWN CURRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142579,SEAT,07/07/2020,TUESDAY,21,ASHLEY C.,NACHOS SMALL,1,15,15,NO,STARTERS,WEEK 3
142513,SEAT,07/07/2020,TUESDAY,17,ASHLEY C.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142571,SEAT,07/07/2020,TUESDAY,20,KELLY K.,CAESAR SALAD SMALL,1,8,8,NO,SALAD,WEEK 3
142571,SEAT,07/07/2020,TUESDAY,20,KELLY K.,CASHEW CHICKEN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142571,SEAT,07/07/2020,TUESDAY,20,KELLY K.,BEEF DIP SANDWHICH,3,15,45,NO,SANDWHICHES,WEEK 3
142534,PICKUP,07/07/2020,TUESDAY,18,ASHLEY C.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142542,SEAT,07/07/2020,TUESDAY,19,ASHLEY C.,JAMBALYA,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142542,SEAT,07/07/2020,TUESDAY,19,ASHLEY C.,CASHEW CHICKEN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142542,SEAT,07/07/2020,TUESDAY,19,ASHLEY C.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 3
142577,SEAT,07/07/2020,TUESDAY,21,KELLY K.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142577,SEAT,07/07/2020,TUESDAY,21,KELLY K.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142577,SEAT,07/07/2020,TUESDAY,21,KELLY K.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142577,SEAT,07/07/2020,TUESDAY,21,KELLY K.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 3
142582,SEAT,07/07/2020,TUESDAY,21,JORDYN J.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142496,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,RAINBOW SORBET,2,5,10,NO,DESSERTS,WEEK 3
142496,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,BLACKOUT TORTE,1,7,7,NO,DESSERTS,WEEK 3
142496,SEAT,07/07/2020,TUESDAY,18,ASHLEY C.,LEMON CRANBERRY CHEESE-CAKE,1,7,7,NO,DESSERTS,WEEK 3
142524,SEAT,07/07/2020,TUESDAY,18,JILLIAN N.,TERIYAKI SALMON SALAD,1,20,20,NO,SALAD,WEEK 3
142491,SEAT,07/07/2020,TUESDAY,16,DEB D.,PRIME RIB BURGER,2,17,34,NO,SANDWHICHES,WEEK 3
142493,SEAT,07/07/2020,TUESDAY,16,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142539,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,TEX MEX BEEF SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142539,SEAT,07/07/2020,TUESDAY,19,JILLIAN N.,HUNTER PORK SCHNITZEL,1,22,22,NO,ENTRÉE,WEEK 3
142408,SEAT,07/07/2020,TUESDAY,10,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 3
142625,SEAT,08/07/2020,WEDNESDAY,15,KAITLIN B.,NACHOS SMALL,1,15,15,NO,STARTERS,WEEK 3
142601,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 3
142601,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,TEX MEX BEEF SALAD SMALL,1,14,14,NO,SALAD,WEEK 3
142587,SEAT,08/07/2020,WEDNESDAY,9,DEB D.,FAST FARE BREAKFAST,3,10,30,NO,BREAKFAST,WEEK 3
142587,SEAT,08/07/2020,WEDNESDAY,9,DEB D.,SUB FRUIT CUP,2,2,4,NO,BREAKFAST,WEEK 3
142617,SEAT,08/07/2020,WEDNESDAY,15,DEE V.,BEEF SHEPHERDS PIE,1,18,18,NO,ENTRÉE,WEEK 3
142617,SEAT,08/07/2020,WEDNESDAY,15,DEE V.,CHICKEN PARMESAN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 3
142617,SEAT,08/07/2020,WEDNESDAY,15,DEE V.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142617,SEAT,08/07/2020,WEDNESDAY,15,DEE V.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 3
142597,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,WOR WONTON SOUP,3,8,24,NO,SOUP,WEEK 3
142597,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,OPEN FOOD ,2,15,30,NO,ENTRÉE,WEEK 3
142588,SEAT,08/07/2020,WEDNESDAY,10,DEB D.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 3
142598,TAKEAWAY,08/07/2020,WEDNESDAY,12,DEB D.,BOWL SOUP OF THE DAY,1,7,7,NO,SOUP,WEEK 3
142592,SEAT,08/07/2020,WEDNESDAY,11,DEB D.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 3
142592,SEAT,08/07/2020,WEDNESDAY,11,DEB D.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 3
142592,SEAT,08/07/2020,WEDNESDAY,11,DEB D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142595,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,TEX MEX BEEF SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142595,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,CHIC COBB SALAD LARGE,1,18,18,NO,SALAD,WEEK 3
142626,SEAT,08/07/2020,WEDNESDAY,15,KAITLIN B.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
142626,SEAT,08/07/2020,WEDNESDAY,15,KAITLIN B.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 3
142612,SEAT,08/07/2020,WEDNESDAY,14,DEE V.,BEEF SHEPHERDS PIE,1,18,18,NO,ENTRÉE,WEEK 3
142609,SEAT,08/07/2020,WEDNESDAY,15,DEE V.,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 3
142590,SEAT,08/07/2020,WEDNESDAY,11,DEB D.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 3
142594,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142594,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 3
142594,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 3
142594,SEAT,08/07/2020,WEDNESDAY,12,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 3
142593,TAKEAWAY,08/07/2020,WEDNESDAY,11,DEE V.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 3
142987,TAKEAWAY,10/07/2020,FRIDAY,12,DEE V.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 4
142964,SEAT,10/07/2020,FRIDAY,10,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 4
143013,SEAT,10/07/2020,FRIDAY,12,JILLIAN N.,GINGER BEEF,2,18,36,NO,RICE BOWLS AND PASTA,WEEK 4
143085,SEAT,10/07/2020,FRIDAY,15,DEE V.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
143030,SEAT,10/07/2020,FRIDAY,13,DEE V.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 4
143030,SEAT,10/07/2020,FRIDAY,13,DEE V.,TEX MEX BEEF SALAD SMALL,1,14,14,NO,SALAD,WEEK 4
143030,SEAT,10/07/2020,FRIDAY,13,DEE V.,THAI PRAWN SALAD SMALL,1,14,14,NO,SALAD,WEEK 4
143030,SEAT,10/07/2020,FRIDAY,13,DEE V.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 4
143074,SEAT,10/07/2020,FRIDAY,15,DEE V.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 4
143074,SEAT,10/07/2020,FRIDAY,15,DEE V.,FISH & CHIPS 1 PIECE,1,14,14,NO,ENTRÉE,WEEK 4
143074,SEAT,10/07/2020,FRIDAY,15,DEE V.,CASHEW BEEF STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 4
143056,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 4
143056,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
143105,TAKEAWAY,10/07/2020,FRIDAY,16,EMMA B.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 4
143017,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,BLACKOUT TORTE,1,7,7,NO,DESSERTS,WEEK 4
143017,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,LEMON CRANBERRY CHEESE-CAKE,1,7,7,NO,DESSERTS,WEEK 4
143046,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
143046,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,SIDE GARDEN SALAD,1,1,1,NO,SIDE / ADD ON,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 4
143025,SEAT,10/07/2020,FRIDAY,13,DEE V.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 4
143088,SEAT,10/07/2020,FRIDAY,15,DEE V.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
143088,SEAT,10/07/2020,FRIDAY,15,DEE V.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 4
143097,SEAT,10/07/2020,FRIDAY,16,EMMA B.,SIDE OF FRIES,2,2,4,NO,SIDE / ADD ON,WEEK 4
143017,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,FISH & CHIPS 1 PIECE,1,14,14,NO,ENTRÉE,WEEK 4
143017,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,FISH & CHIPS 2 PIECE,1,22,22,NO,ENTRÉE,WEEK 4
143017,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
143017,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
143022,SEAT,10/07/2020,FRIDAY,13,DEE V.,BLACKENED CHICKEN SALAD LARGE,1,18,18,NO,SALAD,WEEK 4
143022,SEAT,10/07/2020,FRIDAY,13,DEE V.,FISH & CHIPS 2 PIECE,1,22,22,NO,ENTRÉE,WEEK 4
143056,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 4
143056,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,CASHEW PRAWN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 4
143056,SEAT,10/07/2020,FRIDAY,14,JILLIAN N.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,NACHOS SMALL,1,15,15,NO,STARTERS,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,CASHEW PRAWN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,FISH & CHIPS 2 PIECE,1,22,22,NO,ENTRÉE,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,BOWL SOUP OF THE DAY,1,7,7,NO,SOUP,WEEK 4
143038,SEAT,10/07/2020,FRIDAY,13,ASHLEY C.,CHICKEN PAPPARDELLE,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 4
143035,SEAT,10/07/2020,FRIDAY,13,JILLIAN N.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 4
143035,SEAT,10/07/2020,FRIDAY,13,JILLIAN N.,VIETNAM SHRIMP ROLLS,2,14,28,NO,STARTERS,WEEK 4
142963,TAKEAWAY,10/07/2020,FRIDAY,10,ASHLEY C.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 4
142963,TAKEAWAY,10/07/2020,FRIDAY,10,ASHLEY C.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 4
142969,SEAT,10/07/2020,FRIDAY,11,ASHLEY C.,ADD AN EGG,1,4,4,NO,SIDE / ADD ON,WEEK 4
142969,SEAT,10/07/2020,FRIDAY,11,ASHLEY C.,SUB FRUIT CUP,1,2,2,NO,BREAKFAST,WEEK 4
142969,SEAT,10/07/2020,FRIDAY,11,ASHLEY C.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 4
143018,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,VIETNAM SHRIMP ROLLS,2,14,28,NO,STARTERS,WEEK 4
143018,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 4
143000,SEAT,10/07/2020,FRIDAY,12,JILLIAN N.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 4
142989,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
142989,SEAT,10/07/2020,FRIDAY,12,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 4
142993,SEAT,10/07/2020,FRIDAY,12,DEE V.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
142984,SEAT,10/07/2020,FRIDAY,11,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 4
142984,SEAT,10/07/2020,FRIDAY,11,ASHLEY C.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
142962,TAKEAWAY,10/07/2020,FRIDAY,10,ASHLEY C.,CAESAR SALAD SMALL,1,8,8,NO,SALAD,WEEK 4
142974,SEAT,10/07/2020,FRIDAY,11,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 4
142974,SEAT,10/07/2020,FRIDAY,11,JILLIAN N.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
142974,SEAT,10/07/2020,FRIDAY,11,JILLIAN N.,CASHEW CHICKEN STIR FRY,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 4
142995,SEAT,10/07/2020,FRIDAY,9,ASHLEY C.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 4
142995,SEAT,10/07/2020,FRIDAY,9,ASHLEY C.,BREAKFAST ON THE RUN,2,6,12,NO,BREAKFAST,WEEK 4
143000,SEAT,10/07/2020,FRIDAY,12,JILLIAN N.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 4
142942,TAKEAWAY,10/07/2020,FRIDAY,21,TAYLOR P,PRIME RIB SLIDER,2,6,12,NO,STARTERS,WEEK 4
